5.010635	1.236427	2.816874	1.261664
5.017280	1.236596	2.819015	1.260905
5.023881	1.236758	2.809771	1.264189
5.030438	1.236940	2.805694	1.265641
5.036953	1.237129	2.799588	1.267820
5.043425	1.237330	2.808617	1.264600
5.049856	1.237507	2.831990	1.259290
5.056246	1.237647	2.841839	1.255818
5.062595	1.237763	2.832991	1.258936
5.068904	1.237898	2.838517	1.256988
5.075174	1.238019	2.838836	1.256875
5.081404	1.238137	2.842525	1.255577
5.087596	1.238245	2.834239	1.258496
5.093750	1.238371	2.825539	1.261570
5.099866	1.238514	2.830687	1.259750
5.105945	1.238644	2.822510	1.262643
5.111988	1.238790	2.821213	1.263103
5.117994	1.238938	2.827055	1.261034
5.123964	1.239071	2.819471	1.263720
5.129899	1.239218	2.816477	1.264782
5.135798	1.239371	2.828646	1.260471
5.141664	1.239495	2.820724	1.263276
5.147494	1.239635	2.816787	1.264673
5.153292	1.239782	2.825715	1.261508
5.159055	1.239908	2.824132	1.262068
5.164786	1.240036	2.818472	1.264075
5.170484	1.240174	2.813755	1.265750
5.176150	1.240321	2.809980	1.267092
5.181784	1.240473	2.816225	1.264872
5.187386	1.240611	2.811781	1.266451
5.192957	1.240756	2.809751	1.267174
5.198497	1.240904	2.815495	1.265131
5.204007	1.241039	2.808207	1.267723
5.209486	1.241187	2.804570	1.269019
5.214936	1.241340	2.810828	1.266790
5.220356	1.241479	2.816207	1.264879
5.225747	1.241607	2.828327	1.260584
5.231109	1.241709	2.834288	1.258479
5.236442	1.241799	2.832492	1.259112
5.241747	1.241892	2.825261	1.261669
5.247024	1.241997	2.824672	1.261877
5.252273	1.242102	2.839192	1.256750
5.257495	1.242179	2.833576	1.258730
5.262690	1.242265	2.839785	1.256541
5.267858	1.242339	2.832679	1.259047
5.273000	1.242426	2.844332	1.254941
5.278115	1.242490	2.849443	1.253146
5.283204	1.242544	2.844414	1.254912
5.288267	1.242607	2.844771	1.254787
5.293305	1.242669	2.840654	1.256235
5.298317	1.242737	2.834781	1.258305
5.303305	1.242815	2.831311	1.259530
5.308268	1.242898	2.827709	1.260803
5.313206	1.242987	2.837895	1.257207
5.318120	1.243058	2.837011	1.257518
5.323010	1.243129	2.844160	1.255002
5.327876	1.243187	2.846858	1.254054
5.332719	1.243239	2.853572	1.251698
5.337538	1.243280	2.847257	1.253913
5.342334	1.243331	2.862556	1.248555
5.347108	1.243356	2.858138	1.250099
5.351858	1.243388	2.857797	1.250219
5.356586	1.243421	2.853095	1.251865
5.361292	1.243461	2.852986	1.251903
5.365976	1.243500	2.862601	1.248539
5.370638	1.243524	2.856199	1.250778
5.375278	1.243557	2.849753	1.253037
5.379897	1.243601	2.860921	1.249126
5.384495	1.243627	2.872484	1.245092
5.389072	1.243633	2.871013	1.245605
5.393628	1.243642	2.864480	1.247882
5.398163	1.243662	2.861579	1.248896
5.402677	1.243685	2.858769	1.249878
5.407172	1.243713	2.854881	1.251239
5.411646	1.243747	2.855704	1.250951
5.416100	1.243779	2.850540	1.252761
5.420535	1.243819	2.848937	1.253324
5.424950	1.243861	2.843547	1.255217
5.429346	1.243911	2.841818	1.255826
5.433722	1.243963	2.835609	1.258013
5.438079	1.244025	2.829558	1.260149
5.442418	1.244095	2.835522	1.258043
5.446737	1.244156	2.831669	1.259403
5.451038	1.244222	2.828657	1.260467
5.455321	1.244292	2.823707	1.262219
5.459586	1.244369	2.829611	1.260130
5.463832	1.244436	2.837548	1.257329
5.468060	1.244491	2.836205	1.257802
5.472271	1.244547	2.836077	1.257848
5.476464	1.244603	2.831428	1.259488
5.480639	1.244666	2.829392	1.260208
5.484797	1.244731	2.823838	1.262173
5.488938	1.244803	2.828505	1.260521
5.493061	1.244868	2.836911	1.257554
5.497168	1.244921	2.841457	1.255952
5.501258	1.244966	2.842693	1.255518
5.505332	1.245009	2.852795	1.251970
5.509388	1.245037	2.848646	1.253426
5.513429	1.245071	2.847304	1.253897
5.517453	1.245107	2.857968	1.250158
5.521461	1.245127	2.853079	1.251871
5.525453	1.245154	2.851316	1.252489
5.529429	1.245183	2.847959	1.253667
5.533389	1.245217	2.842744	1.255500
5.537334	1.245258	2.837202	1.257451
5.541264	1.245306	2.846069	1.254331
5.545177	1.245341	2.847086	1.253974
5.549076	1.245375	2.846621	1.254137
5.552960	1.245409	2.848160	1.253596
5.556828	1.245441	2.854599	1.251338
5.560682	1.245464	2.853296	1.251795
5.564520	1.245488	2.849353	1.253177
5.568345	1.245517	2.843913	1.255089
5.572154	1.245554	2.839025	1.256809
5.575949	1.245597	2.833685	1.258692
5.579730	1.245647	2.828871	1.260392
5.583496	1.245702	2.828920	1.260374
5.587249	1.245758	2.824083	1.262086
5.590987	1.245819	2.825935	1.261430
5.594711	1.245878	2.820864	1.263226
5.598422	1.245943	2.817988	1.264246
5.602119	1.246011	2.827071	1.261028
5.605802	1.246066	2.821952	1.262840
5.609472	1.246128	2.817035	1.264584
5.613128	1.246196	2.823048	1.262452
5.616771	1.246256	2.818304	1.264134
5.620401	1.246321	2.821121	1.263135
5.624018	1.246382	2.829010	1.260343
5.627621	1.246433	2.826651	1.261177
5.631212	1.246486	2.831894	1.259324
5.634790	1.246532	2.826841	1.261110
5.638355	1.246585	2.832122	1.259243
5.641907	1.246630	2.829237	1.260262
5.645447	1.246678	2.830161	1.259936
5.648974	1.246725	2.832529	1.259100
5.652489	1.246769	2.834865	1.258275
5.655992	1.246809	2.830967	1.259651
5.659482	1.246854	2.827528	1.260867
5.662960	1.246903	2.823406	1.262326
5.666427	1.246957	2.818656	1.264009
5.669881	1.247017	2.817557	1.264399
5.673323	1.247077	2.820056	1.263513
5.676754	1.247134	2.818009	1.264239
5.680173	1.247192	2.816316	1.264840
5.683580	1.247253	2.815004	1.265306
5.686975	1.247315	2.816108	1.264914
5.690359	1.247375	2.813331	1.265900
5.693732	1.247438	2.820837	1.263236
5.697093	1.247491	2.824876	1.261805
5.700444	1.247539	2.821222	1.263099
5.703782	1.247592	2.826504	1.261229
5.707110	1.247637	2.822168	1.262764
5.710427	1.247688	2.819242	1.263801
5.713733	1.247741	2.814773	1.265388
5.717028	1.247800	2.817513	1.264415
5.720312	1.247855	2.816664	1.264716
5.723585	1.247910	2.812929	1.266043
5.726848	1.247970	2.808359	1.267669
5.730100	1.248035	2.808372	1.267664
5.733341	1.248099	2.805460	1.268702
5.736572	1.248166	2.801323	1.270177
5.739793	1.248237	2.799248	1.270919
5.743003	1.248311	2.804447	1.269063
5.746203	1.248378	2.808904	1.267475
5.749393	1.248439	2.816730	1.264693
5.752573	1.248491	2.812373	1.266241
5.755742	1.248548	2.811027	1.266720
5.758902	1.248606	2.807086	1.268122
5.762051	1.248668	2.803599	1.269365
5.765191	1.248733	2.805284	1.268765
5.768321	1.248797	2.800941	1.270314
5.771441	1.248864	2.804695	1.268975
5.774552	1.248927	2.802076	1.269909
5.777652	1.248993	2.799975	1.270659
5.780744	1.249061	2.797252	1.271632
5.783825	1.249131	2.793279	1.273053
5.786897	1.249205	2.789500	1.274407
5.789960	1.249283	2.792617	1.273290
5.793014	1.249357	2.799556	1.270809
5.796058	1.249423	2.795322	1.272322
5.799093	1.249493	2.794943	1.272458
5.802118	1.249564	2.802099	1.269901
5.805135	1.249625	2.808349	1.267673
5.808142	1.249680	2.813756	1.265749
5.811141	1.249729	2.818807	1.263956
5.814131	1.249771	2.816449	1.264792
5.817111	1.249816	2.813476	1.265849
5.820083	1.249864	2.814459	1.265499
5.823046	1.249911	2.816013	1.264947
5.826000	1.249956	2.812085	1.266343
5.828946	1.250004	2.820797	1.263250
5.831882	1.250043	2.820231	1.263451
5.834811	1.250083	2.820364	1.263403
5.837730	1.250122	2.816759	1.264682
5.840642	1.250165	2.819477	1.263718
5.843544	1.250204	2.820539	1.263341
5.846439	1.250242	2.826860	1.261103
5.849325	1.250274	2.823804	1.262185
